,antecedants,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
88,Madras Lentils Indian Cuisine,Jodhpur Lentils,0.0458515283843,0.0353711790393,0.0165938864629,0.361904761905,10.2316284539,0.0149720638432,1.51173173434
89,Jodhpur Lentils,Madras Lentils Indian Cuisine,0.0353711790393,0.0458515283843,0.0165938864629,0.469135802469,10.2316284539,0.0149720638432,1.79734944653
90,"Mushroom Ramen, Garlic Pepper Ramen",Seaweed Ramen,0.0423580786026,0.061135371179,0.0131004366812,0.309278350515,5.058910162,0.0105108598234,1.35925177605
91,"Mushroom Ramen, Seaweed Ramen",Garlic Pepper Ramen,0.0331877729258,0.0842794759825,0.0131004366812,0.394736842105,4.68366512135,0.01030338857,1.51292956142
92,"Garlic Pepper Ramen, Seaweed Ramen",Mushroom Ramen,0.0262008733624,0.0864628820961,0.0131004366812,0.5,5.78282828283,0.0108350336569,1.82707423581
93,Mushroom Ramen,"Garlic Pepper Ramen, Seaweed Ramen",0.0864628820961,0.0262008733624,0.0131004366812,0.151515151515,5.78282828283,0.0108350336569,1.14769182782
94,Garlic Pepper Ramen,"Mushroom Ramen, Seaweed Ramen",0.0842794759825,0.0331877729258,0.0131004366812,0.155440414508,4.68366512135,0.01030338857,1.14475312776
95,Seaweed Ramen,"Mushroom Ramen, Garlic Pepper Ramen",0.061135371179,0.0423580786026,0.0131004366812,0.214285714286,5.058910162,0.0105108598234,1.21881699087
96,"Tofu Miso Ramen, Garlic Pepper Ramen",Seaweed Ramen,0.0528384279476,0.061135371179,0.0144104803493,0.272727272727,4.46103896104,0.0111801834443,1.29093886463
97,"Tofu Miso Ramen, Seaweed Ramen",Garlic Pepper Ramen,0.0331877729258,0.0842794759825,0.0144104803493,0.434210526316,5.15203163349,0.0116134322381,1.61848278664
98,"Garlic Pepper Ramen, Seaweed Ramen",Tofu Miso Ramen,0.0262008733624,0.101746724891,0.0144104803493,0.55,5.40557939914,0.0117446272954,1.99611838913
99,Tofu Miso Ramen,"Garlic Pepper Ramen, Seaweed Ramen",0.101746724891,0.0262008733624,0.0144104803493,0.141630901288,5.40557939914,0.0117446272954,1.13447598253
100,Garlic Pepper Ramen,"Tofu Miso Ramen, Seaweed Ramen",0.0842794759825,0.0331877729258,0.0144104803493,0.170984455959,5.15203163349,0.0116134322381,1.16621724891
101,Seaweed Ramen,"Tofu Miso Ramen, Garlic Pepper Ramen",0.061135371179,0.0528384279476,0.0144104803493,0.235714285714,4.46103896104,0.0111801834443,1.23927682325
102,Spinach Dal Indian Cuisine,Jodhpur Lentils,0.0384279475983,0.0353711790393,0.0109170305677,0.284090909091,8.03170594837,0.00955778875307,1.34741803563
103,Jodhpur Lentils,Spinach Dal Indian Cuisine,0.0353711790393,0.0384279475983,0.0109170305677,0.308641975309,8.03170594837,0.00955778875307,1.39084529008
104,Mushroom Ramen,Tofu Miso Ramen,0.0864628820961,0.101746724891,0.0545851528384,0.631313131313,6.20475137643,0.0457878377605,2.43635819824
105,Tofu Miso Ramen,Mushroom Ramen,0.101746724891,0.0864628820961,0.0545851528384,0.536480686695,6.20475137643,0.0457878377605,1.97087174511
106,"Mushroom Ramen, Garlic Pepper Ramen",Organic Lemongrass Ginger Ramen,0.0423580786026,0.0558951965066,0.0113537117904,0.268041237113,4.79542525773,0.00898609866326,1.28983332308
107,"Mushroom Ramen, Organic Lemongrass Ginger Ramen",Garlic Pepper Ramen,0.0240174672489,0.0842794759825,0.0113537117904,0.472727272727,5.60904380593,0.00932953223623,1.73671133865
108,"Garlic Pepper Ramen, Organic Lemongrass Ginger Ramen",Mushroom Ramen,0.0262008733624,0.0864628820961,0.0113537117904,0.433333333333,5.01178451178,0.00908830876604,1.61212432571
109,Mushroom Ramen,"Garlic Pepper Ramen, Organic Lemongrass Ginger Ramen",0.0864628820961,0.0262008733624,0.0113537117904,0.131313131313,5.01178451178,0.00908830876604,1.1210013202
110,Garlic Pepper Ramen,"Mushroom Ramen, Organic Lemongrass Ginger Ramen",0.0842794759825,0.0240174672489,0.0113537117904,0.134715025907,5.60904380593,0.00932953223623,1.12793190911
111,Organic Lemongrass Ginger Ramen,"Mushroom Ramen, Garlic Pepper Ramen",0.0558951965066,0.0423580786026,0.0113537117904,0.203125,4.79542525773,0.00898609866326,1.20174672489
112,"Tofu Miso Ramen, Seaweed Ramen",Organic Lemongrass Ginger Ramen,0.0331877729258,0.0558951965066,0.0122270742358,0.368421052632,6.59128289474,0.0103720371465,1.49483260553
113,"Tofu Miso Ramen, Organic Lemongrass Ginger Ramen",Seaweed Ramen,0.0349344978166,0.061135371179,0.0122270742358,0.35,5.725,0.0100913407448,1.44440712126
114,"Organic Lemongrass Ginger Ramen, Seaweed Ramen",Tofu Miso Ramen,0.0192139737991,0.101746724891,0.0122270742358,0.636363636364,6.25438938744,0.0102721153296,2.47019650655
115,Tofu Miso Ramen,"Organic Lemongrass Ginger Ramen, Seaweed Ramen",0.101746724891,0.0192139737991,0.0122270742358,0.12017167382,6.25438938744,0.0102721153296,1.11474704441
116,Seaweed Ramen,"Tofu Miso Ramen, Organic Lemongrass Ginger Ramen",0.061135371179,0.0349344978166,0.0122270742358,0.2,5.725,0.0100913407448,1.20633187773
117,Organic Lemongrass Ginger Ramen,"Tofu Miso Ramen, Seaweed Ramen",0.0558951965066,0.0331877729258,0.0122270742358,0.21875,6.59128289474,0.0103720371465,1.23751965066
118,Miso Soup Bowl,Udon Soup Bowl,0.0301310043668,0.0362445414847,0.017903930131,0.594202898551,16.3942727431,0.0168118456933,2.37496880848
119,Udon Soup Bowl,Miso Soup Bowl,0.0362445414847,0.0301310043668,0.017903930131,0.493975903614,16.3942727431,0.0168118456933,1.91664587232
120,"Asian Vegetable Ramen, Seaweed Ramen",Organic Lemongrass Ginger Ramen,0.0366812227074,0.0558951965066,0.010480349345,0.285714285714,5.11160714286,0.00843004519365,1.32174672489
121,"Organic Lemongrass Ginger Ramen, Seaweed Ramen",Asian Vegetable Ramen,0.0192139737991,0.0982532751092,0.010480349345,0.545454545455,5.55151515152,0.00859251349135,1.98384279476
122,"Asian Vegetable Ramen, Organic Lemongrass Ginger Ramen",Seaweed Ramen,0.0288209606987,0.061135371179,0.010480349345,0.363636363636,5.94805194805,0.00871836921493,1.47535870243
123,Seaweed Ramen,"Asian Vegetable Ramen, Organic Lemongrass Ginger Ramen",0.061135371179,0.0288209606987,0.010480349345,0.171428571429,5.94805194805,0.00871836921493,1.17211263364
124,Asian Vegetable Ramen,"Organic Lemongrass Ginger Ramen, Seaweed Ramen",0.0982532751092,0.0192139737991,0.010480349345,0.106666666667,5.55151515152,0.00859251349135,1.09789480545
125,Organic Lemongrass Ginger Ramen,"Asian Vegetable Ramen, Seaweed Ramen",0.0558951965066,0.0366812227074,0.010480349345,0.1875,5.11160714286,0.00843004519365,1.18562311051
126,"Mushroom Ramen, Tofu Miso Ramen",Seaweed Ramen,0.0545851528384,0.061135371179,0.0196506550218,0.36,5.88857142857,0.0163135714422,1.46697598253
127,"Mushroom Ramen, Seaweed Ramen",Tofu Miso Ramen,0.0331877729258,0.101746724891,0.0196506550218,0.592105263158,5.81940365936,0.0162739078202,2.20216931962
128,"Tofu Miso Ramen, Seaweed Ramen",Mushroom Ramen,0.0331877729258,0.0864628820961,0.0196506550218,0.592105263158,6.8480861244,0.0167811445243,2.23963938583
129,Mushroom Ramen,"Tofu Miso Ramen, Seaweed Ramen",0.0864628820961,0.0331877729258,0.0196506550218,0.227272727273,6.8480861244,0.0167811445243,1.25116876445
130,Tofu Miso Ramen,"Mushroom Ramen, Seaweed Ramen",0.101746724891,0.0331877729258,0.0196506550218,0.19313304721,5.81940365936,0.0162739078202,1.19823004738
131,Seaweed Ramen,"Mushroom Ramen, Tofu Miso Ramen",0.061135371179,0.0545851528384,0.0196506550218,0.321428571429,5.88857142857,0.0163135714422,1.39324293266
132,Channa Masala Indian Cuisine,Vegetable Korma,0.0572052401747,0.0244541484716,0.0117903930131,0.206106870229,8.42829880044,0.0103914875765,1.22881256298
133,Vegetable Korma,Channa Masala Indian Cuisine,0.0244541484716,0.0572052401747,0.0117903930131,0.482142857143,8.42829880044,0.0103914875765,1.82056919139
134,"Tofu Miso Ramen, Garlic Pepper Ramen, Asian Vegetable Ramen",Organic Lemongrass Ginger Ramen,0.0384279475983,0.0558951965066,0.0109170305677,0.284090909091,5.08256392045,0.00876909288534,1.31874956678
135,"Tofu Miso Ramen, Garlic Pepper Ramen, Organic Lemongrass Ginger Ramen",Asian Vegetable Ramen,0.0174672489083,0.0982532751092,0.0109170305677,0.625,6.36111111111,0.0092008161553,2.40465793304
136,"Tofu Miso Ramen, Asian Vegetable Ramen, Organic Lemongrass Ginger Ramen",Garlic Pepper Ramen,0.02096069869,0.0842794759825,0.0109170305677,0.520833333333,6.17983592401,0.00915047386587,1.91106891969
137,"Garlic Pepper Ramen, Asian Vegetable Ramen, Organic Lemongrass Ginger Ramen",Tofu Miso Ramen,0.0144104803493,0.101746724891,0.0109170305677,0.757575757576,7.44570165171,0.00945081138804,3.70529475983
138,"Tofu Miso Ramen, Garlic Pepper Ramen","Asian Vegetable Ramen, Organic Lemongrass Ginger Ramen",0.0528384279476,0.0288209606987,0.0109170305677,0.206611570248,7.16879539194,0.00939417631243,1.22409024745
139,"Tofu Miso Ramen, Asian Vegetable Ramen","Garlic Pepper Ramen, Organic Lemongrass Ginger Ramen",0.0620087336245,0.0262008733624,0.0109170305677,0.176056338028,6.71948356808,0.00929234759063,1.1818758631
140,"Tofu Miso Ramen, Organic Lemongrass Ginger Ramen","Garlic Pepper Ramen, Asian Vegetable Ramen",0.0349344978166,0.0541484716157,0.0109170305677,0.3125,5.77116935484,0.00902538090425,1.37578404129
141,"Garlic Pepper Ramen, Asian Vegetable Ramen","Tofu Miso Ramen, Organic Lemongrass Ginger Ramen",0.0541484716157,0.0349344978166,0.0109170305677,0.201612903226,5.77116935484,0.00902538090425,1.20876891183
142,"Garlic Pepper Ramen, Organic Lemongrass Ginger Ramen","Tofu Miso Ramen, Asian Vegetable Ramen",0.0262008733624,0.0620087336245,0.0109170305677,0.416666666667,6.71948356808,0.00929234759063,1.60798502807
143,"Asian Vegetable Ramen, Organic Lemongrass Ginger Ramen","Tofu Miso Ramen, Garlic Pepper Ramen",0.0288209606987,0.0528384279476,0.0109170305677,0.378787878788,7.16879539194,0.00939417631243,1.52469911599
144,Tofu Miso Ramen,"Garlic Pepper Ramen, Asian Vegetable Ramen, Organic Lemongrass Ginger Ramen",0.101746724891,0.0144104803493,0.0109170305677,0.107296137339,7.44570165171,0.00945081138804,1.10404979845
145,Garlic Pepper Ramen,"Tofu Miso Ramen, Asian Vegetable Ramen, Organic Lemongrass Ginger Ramen",0.0842794759825,0.02096069869,0.0109170305677,0.129533678756,6.17983592401,0.00915047386587,1.12472967353
146,Asian Vegetable Ramen,"Tofu Miso Ramen, Garlic Pepper Ramen, Organic Lemongrass Ginger Ramen",0.0982532751092,0.0174672489083,0.0109170305677,0.111111111111,6.36111111111,0.0092008161553,1.10534934498
147,Organic Lemongrass Ginger Ramen,"Tofu Miso Ramen, Garlic Pepper Ramen, Asian Vegetable Ramen",0.0558951965066,0.0384279475983,0.0109170305677,0.1953125,5.08256392045,0.00876909288534,1.19496332726
148,Red Chile Enchilada Sauce,Green Chile Enchilada Sauce,0.0314410480349,0.0262008733624,0.0161572052402,0.513888888889,19.6134259259,0.0153334223222,2.00324391765
149,Green Chile Enchilada Sauce,Red Chile Enchilada Sauce,0.0262008733624,0.0314410480349,0.0161572052402,0.616666666667,19.6134259259,0.0153334223222,2.52667552687
150,"Mushroom Ramen, Tofu Miso Ramen, Garlic Pepper Ramen",Asian Vegetable Ramen,0.0292576419214,0.0982532751092,0.0205240174672,0.701492537313,7.13963515755,0.0176493583265,3.02085152838
