,antecedants,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
30,Raisin Bran,Cereal,0.0240388642265,0.0941452382947,0.0113912387972,0.473867595819,5.03336763922,0.00912809419628,1.72172395106
31,Cereal,Raisin Bran,0.0941452382947,0.0240388642265,0.0113912387972,0.120996441281,5.03336763922,0.00912809419628,1.11030396418
32,"Raisin Bran, with Crispy Almonds Cereal",Cherrios Honey Nut,0.0131501800821,0.0377753580702,0.0115587570148,0.87898089172,23.2686316325,0.0110620042535,7.95101414647
33,"Raisin Bran, Cherrios Honey Nut",with Crispy Almonds Cereal,0.0170868581958,0.022531200268,0.0115587570148,0.676470588235,30.0237262191,0.0111737695909,3.02126719917
34,"with Crispy Almonds Cereal, Cherrios Honey Nut",Raisin Bran,0.0172543764134,0.0240388642265,0.0115587570148,0.669902912621,27.8674943338,0.0111439814029,2.95658814661
35,Raisin Bran,"with Crispy Almonds Cereal, Cherrios Honey Nut",0.0240388642265,0.0172543764134,0.0115587570148,0.480836236934,27.8674943338,0.0111439814029,1.89293955684
36,with Crispy Almonds Cereal,"Raisin Bran, Cherrios Honey Nut",0.022531200268,0.0170868581958,0.0115587570148,0.513011152416,30.0237262191,0.0111737695909,2.01834835989
37,Cherrios Honey Nut,"Raisin Bran, with Crispy Almonds Cereal",0.0377753580702,0.0131501800821,0.0115587570148,0.305986696231,23.2686316325,0.0110620042535,1.42194654563
38,Cinnamon Toast Crunch,with Crispy Almonds Cereal,0.0287293743195,0.022531200268,0.0101348521652,0.3527696793,15.6569412683,0.00948754487881,1.51023332571
39,with Crispy Almonds Cereal,Cinnamon Toast Crunch,0.022531200268,0.0287293743195,0.0101348521652,0.449814126394,15.6569412683,0.00948754487881,1.76534998857
40,Honey Nut Cheerios,Frosted Mini-Wheats Original Cereal,0.137951252199,0.065499623084,0.016165507999,0.117182756527,1.78906001301,0.00712975297601,1.05854341182
41,Frosted Mini-Wheats Original Cereal,Honey Nut Cheerios,0.065499623084,0.137951252199,0.016165507999,0.246803069054,1.78906001301,0.00712975297601,1.14451972968
42,Honey Nut Cheerios,Raisin Bran Cereal,0.137951252199,0.0895384873105,0.0195158723511,0.141469338191,1.57998356282,0.00716392590666,1.06048805615
43,Raisin Bran Cereal,Honey Nut Cheerios,0.0895384873105,0.137951252199,0.0195158723511,0.217960710945,1.57998356282,0.00716392590666,1.10230874569
44,Raisin Bran,Cherrios Honey Nut,0.0240388642265,0.0377753580702,0.0170868581958,0.710801393728,18.81653623,0.0161787814921,3.32721050884
45,Cherrios Honey Nut,Raisin Bran,0.0377753580702,0.0240388642265,0.0170868581958,0.452328159645,18.81653623,0.0161787814921,1.78201810621
46,Healthy Grains Oats & Honey Clusters with Toasted Coconut Gluten Free,Vanilla Blueberry Clusters With Flax Seeds Granola,0.0301532791691,0.0468213418209,0.0154954351286,0.513888888889,10.9755267342,0.0140836181376,1.96082466825
47,Vanilla Blueberry Clusters With Flax Seeds Granola,Healthy Grains Oats & Honey Clusters with Toasted Coconut Gluten Free,0.0468213418209,0.0301532791691,0.0154954351286,0.330948121646,10.9755267342,0.0140836181376,1.44958373515
48,Peanut Butter Whole Grain Clusters,Vanilla Blueberry Clusters With Flax Seeds Granola,0.0359326576765,0.0468213418209,0.0177569310663,0.494172494172,10.5544282789,0.0160745158186,1.88439467446
49,Vanilla Blueberry Clusters With Flax Seeds Granola,Peanut Butter Whole Grain Clusters,0.0468213418209,0.0359326576765,0.0177569310663,0.379248658318,10.5544282789,0.0160745158186,1.55306525752
50,with Crispy Almonds Cereal,Cherrios Honey Nut,0.022531200268,0.0377753580702,0.0172543764134,0.765799256506,20.2724552626,0.0164032522556,4.10854648697
51,Cherrios Honey Nut,with Crispy Almonds Cereal,0.0377753580702,0.022531200268,0.0172543764134,0.456762749446,20.2724552626,0.0164032522556,1.79934052522
52,Frosted Flakes,Cherrios Honey Nut,0.0356813803501,0.0377753580702,0.0170868581958,0.478873239437,12.6768683052,0.0157389812767,1.84643106965
53,Cherrios Honey Nut,Frosted Flakes,0.0377753580702,0.0356813803501,0.0170868581958,0.452328159645,12.6768683052,0.0157389812767,1.76075990875
54,Raisin Bran,with Crispy Almonds Cereal,0.0240388642265,0.022531200268,0.0131501800821,0.547038327526,24.2791471834,0.012608555618,2.15795035018
55,with Crispy Almonds Cereal,Raisin Bran,0.022531200268,0.0240388642265,0.0131501800821,0.583643122677,24.2791471834,0.012608555618,2.3440495136
56,"Peanut Butter Whole Grain Clusters, Vanilla Blueberry Clusters With Flax Seeds Granola",Healthy Grains Fiber Cinnamon Oat Clusters,0.0177569310663,0.0360164167853,0.0101348521652,0.570754716981,15.8470710838,0.00949531113506,2.2457639521
57,"Healthy Grains Fiber Cinnamon Oat Clusters, Vanilla Blueberry Clusters With Flax Seeds Granola",Peanut Butter Whole Grain Clusters,0.0195996314599,0.0359326576765,0.0101348521652,0.517094017094,14.3906421214,0.00943058531734,1.99638723986
58,"Peanut Butter Whole Grain Clusters, Healthy Grains Fiber Cinnamon Oat Clusters",Vanilla Blueberry Clusters With Flax Seeds Granola,0.0144903258229,0.0468213418209,0.0101348521652,0.699421965318,14.9381016886,0.00945639566672,3.17115207433
59,Vanilla Blueberry Clusters With Flax Seeds Granola,"Peanut Butter Whole Grain Clusters, Healthy Grains Fiber Cinnamon Oat Clusters",0.0468213418209,0.0144903258229,0.0101348521652,0.216457960644,14.9381016886,0.00945639566672,1.25776234672
60,Peanut Butter Whole Grain Clusters,"Healthy Grains Fiber Cinnamon Oat Clusters, Vanilla Blueberry Clusters With Flax Seeds Granola",0.0359326576765,0.0195996314599,0.0101348521652,0.282051282051,14.3906421214,0.00943058531734,1.36555765618
61,Healthy Grains Fiber Cinnamon Oat Clusters,"Peanut Butter Whole Grain Clusters, Vanilla Blueberry Clusters With Flax Seeds Granola",0.0360164167853,0.0177569310663,0.0101348521652,0.281395348837,15.8470710838,0.00949531113506,1.3668754681
62,Honey Nut Cheerios,Honey Bunches of Oats Honey Roasted Cereal,0.137951252199,0.0428846637072,0.0107211659268,0.0777170613236,1.81223436551,0.00480517286827,1.0377675832
63,Honey Bunches of Oats Honey Roasted Cereal,Honey Nut Cheerios,0.0428846637072,0.137951252199,0.0107211659268,0.25,1.81223436551,0.00480517286827,1.1493983304
64,Cereal,Cherrios Honey Nut,0.0941452382947,0.0377753580702,0.0158304715638,0.168149466192,4.45130039217,0.0122741014766,1.15672780484
65,Cherrios Honey Nut,Cereal,0.0377753580702,0.0941452382947,0.0158304715638,0.419068736142,4.45130039217,0.0122741014766,1.55931487607
66,Peanut Butter Whole Grain Clusters,Healthy Grains Fiber Cinnamon Oat Clusters,0.0359326576765,0.0360164167853,0.0144903258229,0.403263403263,11.1966552827,0.0131961602479,1.61542561406
67,Healthy Grains Fiber Cinnamon Oat Clusters,Peanut Butter Whole Grain Clusters,0.0360164167853,0.0359326576765,0.0144903258229,0.402325581395,11.1966552827,0.0131961602479,1.61303096186
68,Cinnamon Toast Crunch,Frosted Flakes,0.0287293743195,0.0356813803501,0.0130664209733,0.454810495627,12.7464378105,0.012041317241,1.76877693337
69,Frosted Flakes,Cinnamon Toast Crunch,0.0356813803501,0.0287293743195,0.0130664209733,0.366197183099,12.7464378105,0.012041317241,1.53244920941
