,antecedants,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
16,"Organic Plain Unsweetened Nondairy Cashew Yogurt, Organic Nondairy Lemon Cashew Yogurt",Organic Cashew Nondairy Vanilla Yogurt,0.0446601941748,0.225242718447,0.0330097087379,0.739130434783,3.28148425787,0.0229503251956,2.96990291262
17,Organic Cashew Nondairy Vanilla Yogurt,"Organic Plain Unsweetened Nondairy Cashew Yogurt, Organic Nondairy Lemon Cashew Yogurt",0.225242718447,0.0446601941748,0.0330097087379,0.146551724138,3.28148425787,0.0229503251956,1.11938805531
18,Organic Plain Unsweetened Nondairy Cashew Yogurt,"Organic Cashew Nondairy Vanilla Yogurt, Organic Nondairy Lemon Cashew Yogurt",0.108737864078,0.145631067961,0.0330097087379,0.303571428571,2.08452380952,0.0171740974644,1.22678615882
19,Organic Nondairy Lemon Cashew Yogurt,"Organic Cashew Nondairy Vanilla Yogurt, Organic Plain Unsweetened Nondairy Cashew Yogurt",0.18640776699,0.0621359223301,0.0330097087379,0.177083333333,2.84993489583,0.0214270902064,1.13968292983
20,"Eat Your Colors Purples Puree Baby Food, Stage 2 Eat Your Colors Organic, Green: Pea, Kiwi, Pear & Avocado Baby Food, Eat Your Colors Reds Puree Baby Food",White Apple Cauliflower & Leek Organic Baby Food,0.139805825243,0.176699029126,0.108737864078,0.777777777778,4.40170940171,0.0840343104911,3.70485436893
21,"Stage 2 Eat Your Colors Organic, Green: Pea, Kiwi, Pear & Avocado Baby Food, Eat Your Colors Reds Puree Baby Food, White Apple Cauliflower & Leek Organic Baby Food",Eat Your Colors Purples Puree Baby Food,0.118446601942,0.188349514563,0.108737864078,0.918032786885,4.87409160047,0.0864285041003,9.90213592233
22,"Eat Your Colors Purples Puree Baby Food, Eat Your Colors Reds Puree Baby Food, White Apple Cauliflower & Leek Organic Baby Food","Stage 2 Eat Your Colors Organic, Green: Pea, Kiwi, Pear & Avocado Baby Food",0.126213592233,0.184466019417,0.108737864078,0.861538461538,4.67044534413,0.0854557451221,5.88996763754
23,"Stage 2 Eat Your Colors Organic, Green: Pea, Kiwi, Pear & Avocado Baby Food, Eat Your Colors Purples Puree Baby Food, White Apple Cauliflower & Leek Organic Baby Food",Eat Your Colors Reds Puree Baby Food,0.132038834951,0.174757281553,0.108737864078,0.823529411765,4.71241830065,0.0856631162221,4.67637540453
24,"Stage 2 Eat Your Colors Organic, Green: Pea, Kiwi, Pear & Avocado Baby Food, Eat Your Colors Reds Puree Baby Food","Eat Your Colors Purples Puree Baby Food, White Apple Cauliflower & Leek Organic Baby Food",0.149514563107,0.15145631068,0.108737864078,0.727272727273,4.80186480186,0.0860929399566,3.11132686084
25,"Eat Your Colors Purples Puree Baby Food, Eat Your Colors Reds Puree Baby Food","Stage 2 Eat Your Colors Organic, Green: Pea, Kiwi, Pear & Avocado Baby Food, White Apple Cauliflower & Leek Organic Baby Food",0.159223300971,0.15145631068,0.108737864078,0.682926829268,4.5090681676,0.0846224903384,2.67617625093
26,"Eat Your Colors Reds Puree Baby Food, White Apple Cauliflower & Leek Organic Baby Food","Stage 2 Eat Your Colors Organic, Green: Pea, Kiwi, Pear & Avocado Baby Food, Eat Your Colors Purples Puree Baby Food",0.141747572816,0.165048543689,0.108737864078,0.767123287671,4.6478646253,0.085342633613,3.58537978298
27,"Stage 2 Eat Your Colors Organic, Green: Pea, Kiwi, Pear & Avocado Baby Food, Eat Your Colors Purples Puree Baby Food","Eat Your Colors Reds Puree Baby Food, White Apple Cauliflower & Leek Organic Baby Food",0.165048543689,0.141747572816,0.108737864078,0.658823529412,4.6478646253,0.085342633613,2.51556745899
28,"Stage 2 Eat Your Colors Organic, Green: Pea, Kiwi, Pear & Avocado Baby Food, White Apple Cauliflower & Leek Organic Baby Food","Eat Your Colors Purples Puree Baby Food, Eat Your Colors Reds Puree Baby Food",0.15145631068,0.159223300971,0.108737864078,0.717948717949,4.5090681676,0.0846224903384,2.98093556929
29,"Eat Your Colors Purples Puree Baby Food, White Apple Cauliflower & Leek Organic Baby Food","Stage 2 Eat Your Colors Organic, Green: Pea, Kiwi, Pear & Avocado Baby Food, Eat Your Colors Reds Puree Baby Food",0.15145631068,0.149514563107,0.108737864078,0.717948717949,4.80186480186,0.0860929399566,3.01535745808
30,Eat Your Colors Reds Puree Baby Food,"Stage 2 Eat Your Colors Organic, Green: Pea, Kiwi, Pear & Avocado Baby Food, Eat Your Colors Purples Puree Baby Food, White Apple Cauliflower & Leek Organic Baby Food",0.174757281553,0.132038834951,0.108737864078,0.622222222222,4.71241830065,0.0856631162221,2.29754426042
31,"Stage 2 Eat Your Colors Organic, Green: Pea, Kiwi, Pear & Avocado Baby Food","Eat Your Colors Purples Puree Baby Food, Eat Your Colors Reds Puree Baby Food, White Apple Cauliflower & Leek Organic Baby Food",0.184466019417,0.126213592233,0.108737864078,0.589473684211,4.67044534413,0.0854557451221,2.1284540702
32,Eat Your Colors Purples Puree Baby Food,"Stage 2 Eat Your Colors Organic, Green: Pea, Kiwi, Pear & Avocado Baby Food, Eat Your Colors Reds Puree Baby Food, White Apple Cauliflower & Leek Organic Baby Food",0.188349514563,0.118446601942,0.108737864078,0.577319587629,4.87409160047,0.0864285041003,2.08562633199
33,White Apple Cauliflower & Leek Organic Baby Food,"Eat Your Colors Purples Puree Baby Food, Stage 2 Eat Your Colors Organic, Green: Pea, Kiwi, Pear & Avocado Baby Food, Eat Your Colors Reds Puree Baby Food",0.176699029126,0.139805825243,0.108737864078,0.615384615385,4.40170940171,0.0840343104911,2.23650485437
34,"Organic Cashew Nondairy Blueberry Yogurt, Organic Nondairy Strawberry Cashew Yogurt",Organic Plain Unsweetened Nondairy Cashew Yogurt,0.223300970874,0.108737864078,0.0601941747573,0.269565217391,2.47903726708,0.035912904138,1.22018030513
35,"Organic Cashew Nondairy Blueberry Yogurt, Organic Plain Unsweetened Nondairy Cashew Yogurt",Organic Nondairy Strawberry Cashew Yogurt,0.0640776699029,0.267961165049,0.0601941747573,0.939393939394,3.50570926658,0.0430238476765,12.0786407767
36,"Organic Nondairy Strawberry Cashew Yogurt, Organic Plain Unsweetened Nondairy Cashew Yogurt",Organic Cashew Nondairy Blueberry Yogurt,0.0757281553398,0.238834951456,0.0601941747573,0.794871794872,3.32812174276,0.0421076444528,3.71067961165
37,Organic Cashew Nondairy Blueberry Yogurt,"Organic Nondairy Strawberry Cashew Yogurt, Organic Plain Unsweetened Nondairy Cashew Yogurt",0.238834951456,0.0757281553398,0.0601941747573,0.252032520325,3.32812174276,0.0421076444528,1.23571127058
38,Organic Nondairy Strawberry Cashew Yogurt,"Organic Cashew Nondairy Blueberry Yogurt, Organic Plain Unsweetened Nondairy Cashew Yogurt",0.267961165049,0.0640776699029,0.0601941747573,0.224637681159,3.50570926658,0.0430238476765,1.2070773977
39,Organic Plain Unsweetened Nondairy Cashew Yogurt,"Organic Cashew Nondairy Blueberry Yogurt, Organic Nondairy Strawberry Cashew Yogurt",0.108737864078,0.223300970874,0.0601941747573,0.553571428571,2.47903726708,0.035912904138,1.73980582524
40,"Stage 2 Eat Your Colors Organic, Green: Pea, Kiwi, Pear & Avocado Baby Food, White Apple Cauliflower & Leek Organic Baby Food","Stage 2 Eat Your Colors Orange Organic Peach, Pumpkin, Carrot & Cinnamon Baby Food",0.15145631068,0.0407766990291,0.021359223301,0.141025641026,3.45848595849,0.0151833349043,1.11670772352
41,"Stage 2 Eat Your Colors Organic, Green: Pea, Kiwi, Pear & Avocado Baby Food, Stage 2 Eat Your Colors Orange Organic Peach, Pumpkin, Carrot & Cinnamon Baby Food",White Apple Cauliflower & Leek Organic Baby Food,0.0252427184466,0.176699029126,0.021359223301,0.846153846154,4.7886728656,0.0168988594589,5.35145631068
42,"White Apple Cauliflower & Leek Organic Baby Food, Stage 2 Eat Your Colors Orange Organic Peach, Pumpkin, Carrot & Cinnamon Baby Food","Stage 2 Eat Your Colors Organic, Green: Pea, Kiwi, Pear & Avocado Baby Food",0.0330097087379,0.184466019417,0.021359223301,0.647058823529,3.50773993808,0.015270053728,2.31067961165
43,"Stage 2 Eat Your Colors Organic, Green: Pea, Kiwi, Pear & Avocado Baby Food","White Apple Cauliflower & Leek Organic Baby Food, Stage 2 Eat Your Colors Orange Organic Peach, Pumpkin, Carrot & Cinnamon Baby Food",0.184466019417,0.0330097087379,0.021359223301,0.115789473684,3.50773993808,0.015270053728,1.09361997226
44,White Apple Cauliflower & Leek Organic Baby Food,"Stage 2 Eat Your Colors Organic, Green: Pea, Kiwi, Pear & Avocado Baby Food, Stage 2 Eat Your Colors Orange Organic Peach, Pumpkin, Carrot & Cinnamon Baby Food",0.176699029126,0.0252427184466,0.021359223301,0.120879120879,4.7886728656,0.0168988594589,1.10878640777
45,"Stage 2 Eat Your Colors Orange Organic Peach, Pumpkin, Carrot & Cinnamon Baby Food","Stage 2 Eat Your Colors Organic, Green: Pea, Kiwi, Pear & Avocado Baby Food, White Apple Cauliflower & Leek Organic Baby Food",0.0407766990291,0.15145631068,0.021359223301,0.52380952381,3.45848595849,0.0151833349043,1.78194174757
46,"Eat Your Colors Yellow Puree Baby Food, Stage 2 Eat Your Colors Organic, Green: Pea, Kiwi, Pear & Avocado Baby Food, Eat Your Colors Purples Puree Baby Food, White Apple Cauliflower & Leek Organic Baby Food","Stage 2 Eat Your Colors Orange Organic Peach, Pumpkin, Carrot & Cinnamon Baby Food",0.0233009708738,0.0407766990291,0.0135922330097,0.583333333333,14.3055555556,0.0126420963333,2.30213592233
47,"Eat Your Colors Yellow Puree Baby Food, Stage 2 Eat Your Colors Organic, Green: Pea, Kiwi, Pear & Avocado Baby Food, Eat Your Colors Purples Puree Baby Food, Stage 2 Eat Your Colors Orange Organic Peach, Pumpkin, Carrot & Cinnamon Baby Food",White Apple Cauliflower & Leek Organic Baby Food,0.0174757281553,0.176699029126,0.0135922330097,0.777777777778,4.40170940171,0.0105042888114,3.70485436893
48,"Eat Your Colors Yellow Puree Baby Food, Stage 2 Eat Your Colors Organic, Green: Pea, Kiwi, Pear & Avocado Baby Food, White Apple Cauliflower & Leek Organic Baby Food, Stage 2 Eat Your Colors Orange Organic Peach, Pumpkin, Carrot & Cinnamon Baby Food",Eat Your Colors Purples Puree Baby Food,0.0174757281553,0.188349514563,0.0135922330097,0.777777777778,4.12943871707,0.010300688095,3.65242718447
49,"Eat Your Colors Yellow Puree Baby Food, Eat Your Colors Purples Puree Baby Food, White Apple Cauliflower & Leek Organic Baby Food, Stage 2 Eat Your Colors Orange Organic Peach, Pumpkin, Carrot & Cinnamon Baby Food","Stage 2 Eat Your Colors Organic, Green: Pea, Kiwi, Pear & Avocado Baby Food",0.0233009708738,0.184466019417,0.0135922330097,0.583333333333,3.16228070175,0.00929399566406,1.9572815534
50,"Stage 2 Eat Your Colors Organic, Green: Pea, Kiwi, Pear & Avocado Baby Food, Eat Your Colors Purples Puree Baby Food, White Apple Cauliflower & Leek Organic Baby Food, Stage 2 Eat Your Colors Orange Organic Peach, Pumpkin, Carrot & Cinnamon Baby Food",Eat Your Colors Yellow Puree Baby Food,0.0135922330097,0.0543689320388,0.0135922330097,1.0,18.3928571429,0.0128532378169,inf
51,"Eat Your Colors Yellow Puree Baby Food, Stage 2 Eat Your Colors Organic, Green: Pea, Kiwi, Pear & Avocado Baby Food, Eat Your Colors Purples Puree Baby Food","White Apple Cauliflower & Leek Organic Baby Food, Stage 2 Eat Your Colors Orange Organic Peach, Pumpkin, Carrot & Cinnamon Baby Food",0.031067961165,0.0330097087379,0.0135922330097,0.4375,13.2536764706,0.0125666886606,1.71909385113
52,"Eat Your Colors Yellow Puree Baby Food, Stage 2 Eat Your Colors Organic, Green: Pea, Kiwi, Pear & Avocado Baby Food, White Apple Cauliflower & Leek Organic Baby Food","Eat Your Colors Purples Puree Baby Food, Stage 2 Eat Your Colors Orange Organic Peach, Pumpkin, Carrot & Cinnamon Baby Food",0.0291262135922,0.031067961165,0.0135922330097,0.466666666667,15.0208333333,0.0126873409369,1.81674757282
53,"Eat Your Colors Yellow Puree Baby Food, Stage 2 Eat Your Colors Organic, Green: Pea, Kiwi, Pear & Avocado Baby Food, Stage 2 Eat Your Colors Orange Organic Peach, Pumpkin, Carrot & Cinnamon Baby Food","Eat Your Colors Purples Puree Baby Food, White Apple Cauliflower & Leek Organic Baby Food",0.021359223301,0.15145631068,0.0135922330097,0.636363636364,4.20163170163,0.0103572438496,2.33349514563
54,"Eat Your Colors Yellow Puree Baby Food, Eat Your Colors Purples Puree Baby Food, White Apple Cauliflower & Leek Organic Baby Food","Stage 2 Eat Your Colors Organic, Green: Pea, Kiwi, Pear & Avocado Baby Food, Stage 2 Eat Your Colors Orange Organic Peach, Pumpkin, Carrot & Cinnamon Baby Food",0.0349514563107,0.0252427184466,0.0135922330097,0.388888888889,15.405982906,0.0127099632388,1.59505736981
55,"Eat Your Colors Yellow Puree Baby Food, Eat Your Colors Purples Puree Baby Food, Stage 2 Eat Your Colors Orange Organic Peach, Pumpkin, Carrot & Cinnamon Baby Food","Stage 2 Eat Your Colors Organic, Green: Pea, Kiwi, Pear & Avocado Baby Food, White Apple Cauliflower & Leek Organic Baby Food",0.0291262135922,0.15145631068,0.0135922330097,0.466666666667,3.0811965812,0.00918088415496,1.59101941748
56,"Eat Your Colors Yellow Puree Baby Food, White Apple Cauliflower & Leek Organic Baby Food, Stage 2 Eat Your Colors Orange Organic Peach, Pumpkin, Carrot & Cinnamon Baby Food","Stage 2 Eat Your Colors Organic, Green: Pea, Kiwi, Pear & Avocado Baby Food, Eat Your Colors Purples Puree Baby Food",0.0291262135922,0.165048543689,0.0135922330097,0.466666666667,2.82745098039,0.00878499387313,1.56553398058
57,"Stage 2 Eat Your Colors Organic, Green: Pea, Kiwi, Pear & Avocado Baby Food, Eat Your Colors Purples Puree Baby Food, White Apple Cauliflower & Leek Organic Baby Food","Eat Your Colors Yellow Puree Baby Food, Stage 2 Eat Your Colors Orange Organic Peach, Pumpkin, Carrot & Cinnamon Baby Food",0.132038834951,0.0349514563107,0.0135922330097,0.102941176471,2.94526143791,0.00897728343859,1.07579181919
58,"Stage 2 Eat Your Colors Organic, Green: Pea, Kiwi, Pear & Avocado Baby Food, Eat Your Colors Purples Puree Baby Food, Stage 2 Eat Your Colors Orange Organic Peach, Pumpkin, Carrot & Cinnamon Baby Food","Eat Your Colors Yellow Puree Baby Food, White Apple Cauliflower & Leek Organic Baby Food",0.0174757281553,0.0446601941748,0.0135922330097,0.777777777778,17.4154589372,0.0128117635969,4.29902912621
59,"Stage 2 Eat Your Colors Organic, Green: Pea, Kiwi, Pear & Avocado Baby Food, White Apple Cauliflower & Leek Organic Baby Food, Stage 2 Eat Your Colors Orange Organic Peach, Pumpkin, Carrot & Cinnamon Baby Food","Eat Your Colors Yellow Puree Baby Food, Eat Your Colors Purples Puree Baby Food",0.021359223301,0.0446601941748,0.0135922330097,0.636363636364,14.2490118577,0.0126383259497,2.62718446602
60,"Eat Your Colors Purples Puree Baby Food, White Apple Cauliflower & Leek Organic Baby Food, Stage 2 Eat Your Colors Orange Organic Peach, Pumpkin, Carrot & Cinnamon Baby Food","Eat Your Colors Yellow Puree Baby Food, Stage 2 Eat Your Colors Organic, Green: Pea, Kiwi, Pear & Avocado Baby Food",0.0233009708738,0.0368932038835,0.0135922330097,0.583333333333,15.8114035088,0.0127325855406,2.31145631068
61,"Eat Your Colors Yellow Puree Baby Food, Stage 2 Eat Your Colors Organic, Green: Pea, Kiwi, Pear & Avocado Baby Food","Eat Your Colors Purples Puree Baby Food, White Apple Cauliflower & Leek Organic Baby Food, Stage 2 Eat Your Colors Orange Organic Peach, Pumpkin, Carrot & Cinnamon Baby Food",0.0368932038835,0.0233009708738,0.0135922330097,0.368421052632,15.8114035088,0.0127325855406,1.54644012945
62,"Eat Your Colors Yellow Puree Baby Food, Eat Your Colors Purples Puree Baby Food","Stage 2 Eat Your Colors Organic, Green: Pea, Kiwi, Pear & Avocado Baby Food, White Apple Cauliflower & Leek Organic Baby Food, Stage 2 Eat Your Colors Orange Organic Peach, Pumpkin, Carrot & Cinnamon Baby Food",0.0446601941748,0.021359223301,0.0135922330097,0.304347826087,14.2490118577,0.0126383259497,1.4067961165
63,"Eat Your Colors Yellow Puree Baby Food, White Apple Cauliflower & Leek Organic Baby Food","Stage 2 Eat Your Colors Organic, Green: Pea, Kiwi, Pear & Avocado Baby Food, Eat Your Colors Purples Puree Baby Food, Stage 2 Eat Your Colors Orange Organic Peach, Pumpkin, Carrot & Cinnamon Baby Food",0.0446601941748,0.0174757281553,0.0135922330097,0.304347826087,17.4154589372,0.0128117635969,1.41237864078
64,"Eat Your Colors Yellow Puree Baby Food, Stage 2 Eat Your Colors Orange Organic Peach, Pumpkin, Carrot & Cinnamon Baby Food","Stage 2 Eat Your Colors Organic, Green: Pea, Kiwi, Pear & Avocado Baby Food, Eat Your Colors Purples Puree Baby Food, White Apple Cauliflower & Leek Organic Baby Food",0.0349514563107,0.132038834951,0.0135922330097,0.388888888889,2.94526143791,0.00897728343859,1.42030008826
65,"Stage 2 Eat Your Colors Organic, Green: Pea, Kiwi, Pear & Avocado Baby Food, Eat Your Colors Purples Puree Baby Food","Eat Your Colors Yellow Puree Baby Food, White Apple Cauliflower & Leek Organic Baby Food, Stage 2 Eat Your Colors Orange Organic Peach, Pumpkin, Carrot & Cinnamon Baby Food",0.165048543689,0.0291262135922,0.0135922330097,0.0823529411765,2.82745098039,0.00878499387313,1.05800348519
66,"Stage 2 Eat Your Colors Organic, Green: Pea, Kiwi, Pear & Avocado Baby Food, White Apple Cauliflower & Leek Organic Baby Food","Eat Your Colors Yellow Puree Baby Food, Eat Your Colors Purples Puree Baby Food, Stage 2 Eat Your Colors Orange Organic Peach, Pumpkin, Carrot & Cinnamon Baby Food",0.15145631068,0.0291262135922,0.0135922330097,0.0897435897436,3.0811965812,0.00918088415496,1.06659373718
67,"Stage 2 Eat Your Colors Organic, Green: Pea, Kiwi, Pear & Avocado Baby Food, Stage 2 Eat Your Colors Orange Organic Peach, Pumpkin, Carrot & Cinnamon Baby Food","Eat Your Colors Yellow Puree Baby Food, Eat Your Colors Purples Puree Baby Food, White Apple Cauliflower & Leek Organic Baby Food",0.0252427184466,0.0349514563107,0.0135922330097,0.538461538462,15.405982906,0.0127099632388,2.09093851133
68,"Eat Your Colors Purples Puree Baby Food, White Apple Cauliflower & Leek Organic Baby Food","Eat Your Colors Yellow Puree Baby Food, Stage 2 Eat Your Colors Organic, Green: Pea, Kiwi, Pear & Avocado Baby Food, Stage 2 Eat Your Colors Orange Organic Peach, Pumpkin, Carrot & Cinnamon Baby Food",0.15145631068,0.021359223301,0.0135922330097,0.0897435897436,4.20163170163,0.0103572438496,1.07512648708
69,"Eat Your Colors Purples Puree Baby Food, Stage 2 Eat Your Colors Orange Organic Peach, Pumpkin, Carrot & Cinnamon Baby Food","Eat Your Colors Yellow Puree Baby Food, Stage 2 Eat Your Colors Organic, Green: Pea, Kiwi, Pear & Avocado Baby Food, White Apple Cauliflower & Leek Organic Baby Food",0.031067961165,0.0291262135922,0.0135922330097,0.4375,15.0208333333,0.0126873409369,1.7259978425
70,"White Apple Cauliflower & Leek Organic Baby Food, Stage 2 Eat Your Colors Orange Organic Peach, Pumpkin, Carrot & Cinnamon Baby Food","Eat Your Colors Yellow Puree Baby Food, Stage 2 Eat Your Colors Organic, Green: Pea, Kiwi, Pear & Avocado Baby Food, Eat Your Colors Purples Puree Baby Food",0.0330097087379,0.031067961165,0.0135922330097,0.411764705882,13.2536764706,0.0125666886606,1.64718446602
71,Eat Your Colors Yellow Puree Baby Food,"Stage 2 Eat Your Colors Organic, Green: Pea, Kiwi, Pear & Avocado Baby Food, Eat Your Colors Purples Puree Baby Food, White Apple Cauliflower & Leek Organic Baby Food, Stage 2 Eat Your Colors Orange Organic Peach, Pumpkin, Carrot & Cinnamon Baby Food",0.0543689320388,0.0135922330097,0.0135922330097,0.25,18.3928571429,0.0128532378169,1.31521035599
72,"Stage 2 Eat Your Colors Organic, Green: Pea, Kiwi, Pear & Avocado Baby Food","Eat Your Colors Yellow Puree Baby Food, Eat Your Colors Purples Puree Baby Food, White Apple Cauliflower & Leek Organic Baby Food, Stage 2 Eat Your Colors Orange Organic Peach, Pumpkin, Carrot & Cinnamon Baby Food",0.184466019417,0.0233009708738,0.0135922330097,0.0736842105263,3.16228070175,0.00929399566406,1.05439099735
73,Eat Your Colors Purples Puree Baby Food,"Eat Your Colors Yellow Puree Baby Food, Stage 2 Eat Your Colors Organic, Green: Pea, Kiwi, Pear & Avocado Baby Food, White Apple Cauliflower & Leek Organic Baby Food, Stage 2 Eat Your Colors Orange Organic Peach, Pumpkin, Carrot & Cinnamon Baby Food",0.188349514563,0.0174757281553,0.0135922330097,0.0721649484536,4.12943871707,0.010300688095,1.05894282632
74,White Apple Cauliflower & Leek Organic Baby Food,"Eat Your Colors Yellow Puree Baby Food, Stage 2 Eat Your Colors Organic, Green: Pea, Kiwi, Pear & Avocado Baby Food, Eat Your Colors Purples Puree Baby Food, Stage 2 Eat Your Colors Orange Organic Peach, Pumpkin, Carrot & Cinnamon Baby Food",0.176699029126,0.0174757281553,0.0135922330097,0.0769230769231,4.40170940171,0.0105042888114,1.0644012945
75,"Stage 2 Eat Your Colors Orange Organic Peach, Pumpkin, Carrot & Cinnamon Baby Food","Eat Your Colors Yellow Puree Baby Food, Stage 2 Eat Your Colors Organic, Green: Pea, Kiwi, Pear & Avocado Baby Food, Eat Your Colors Purples Puree Baby Food, White Apple Cauliflower & Leek Organic Baby Food",0.0407766990291,0.0233009708738,0.0135922330097,0.333333333333,14.3055555556,0.0126420963333,1.46504854369
76,"Chocolate Almond Crunch Ice Cream, Peanut Butter Ice Cream Cup","u""Smores Ice Cream""",0.0271844660194,0.0776699029126,0.0194174757282,0.714285714286,9.19642857143,0.0173060608917,3.22815533981
77,"Chocolate Almond Crunch Ice Cream, u""Smores Ice Cream""",Peanut Butter Ice Cream Cup,0.0252427184466,0.0912621359223,0.0194174757282,0.769230769231,8.42880523732,0.0171137713262,3.93786407767
78,"Peanut Butter Ice Cream Cup, u""Smores Ice Cream""",Chocolate Almond Crunch Ice Cream,0.0640776699029,0.0368932038835,0.0194174757282,0.30303030303,8.21371610845,0.017053445188,1.38184888138
79,Chocolate Almond Crunch Ice Cream,"Peanut Butter Ice Cream Cup, u""Smores Ice Cream""",0.0368932038835,0.0640776699029,0.0194174757282,0.526315789474,8.21371610845,0.017053445188,1.9758360302
80,Peanut Butter Ice Cream Cup,"Chocolate Almond Crunch Ice Cream, u""Smores Ice Cream""",0.0912621359223,0.0252427184466,0.0194174757282,0.212765957447,8.42880523732,0.0171137713262,1.23820519549
81,"u""Smores Ice Cream""","Chocolate Almond Crunch Ice Cream, Peanut Butter Ice Cream Cup",0.0776699029126,0.0271844660194,0.0194174757282,0.25,9.19642857143,0.0173060608917,1.29708737864
82,Organic Plain Unsweetened Nondairy Cashew Yogurt,Organic Nondairy Lemon Cashew Yogurt,0.108737864078,0.18640776699,0.0446601941748,0.410714285714,2.2033110119,0.0243906117447,1.38064136511
83,Organic Nondairy Lemon Cashew Yogurt,Organic Plain Unsweetened Nondairy Cashew Yogurt,0.18640776699,0.108737864078,0.0446601941748,0.239583333333,2.2033110119,0.0243906117447,1.17207075409
84,"Eat Your Colors Purples Puree Baby Food, Eat Your Colors Yellow Puree Baby Food, Eat Your Colors Reds Puree Baby Food","Stage 2 Eat Your Colors Orange Organic Peach, Pumpkin, Carrot & Cinnamon Baby Food",0.0291262135922,0.0407766990291,0.0194174757282,0.666666666667,16.3492063492,0.0182298048826,2.87766990291
85,"Eat Your Colors Yellow Puree Baby Food, Eat Your Colors Reds Puree Baby Food, Stage 2 Eat Your Colors Orange Organic Peach, Pumpkin, Carrot & Cinnamon Baby Food",Eat Your Colors Purples Puree Baby Food,0.021359223301,0.188349514563,0.0194174757282,0.909090909091,4.82661668229,0.015394476388,8.92815533981
